Date,Credit_Ratio,Credit_Delta_10d,VIX,Gov_Level,Gov_Name
2011-09-29,0.4993453231230232,-0.03372321752213003,38.84000015258789,7,EMERGENCY
2011-09-30,0.48634433991454556,-0.05652504703810757,42.959999084472656,7,EMERGENCY
2011-10-03,0.4760735171700555,-0.06750564559932859,45.45000076293945,7,EMERGENCY
2011-10-04,0.47704357217379567,-0.0658654366182313,40.81999969482422,7,EMERGENCY
2011-10-05,0.48489635275820253,-0.038115720325263225,37.810001373291016,7,EMERGENCY
2011-10-06,0.4958559204514001,0.0064356408627361805,36.27000045776367,4,WATCHLIST
2011-10-07,0.4988593129426365,0.0014471587444047085,36.20000076293945,4,WATCHLIST
2011-10-10,0.5149881426865395,0.025663940309589517,33.02000045776367,4,WATCHLIST
2011-10-11,0.5076206502794639,0.003082921642286962,32.86000061035156,4,WATCHLIST
2011-10-12,0.5212065040147048,0.041805932283027314,31.260000228881836,4,WATCHLIST
2011-10-13,0.5169614691984736,0.035278484166578084,30.700000762939453,4,WATCHLIST
2011-10-14,0.5231684711281963,0.07571617101603567,28.239999771118164,4,WATCHLIST
2011-10-17,0.5167598189742045,0.08546222450264063,33.38999938964844,4,WATCHLIST
2011-10-18,0.5200819385075965,0.09021894192533253,31.559999465942383,4,WATCHLIST
2011-10-19,0.5175913806101292,0.06742683805714322,34.439998626708984,4,WATCHLIST
2011-10-20,0.5232254160956766,0.055196468400257936,34.779998779296875,4,WATCHLIST
2011-10-21,0.5305292442399715,0.06348469493437459,31.31999969482422,4,WATCHLIST
2011-10-24,0.5451564159717822,0.05858052018025872,29.260000228881836,4,WATCHLIST
2011-10-25,0.5309449045920533,0.04594819832437591,32.220001220703125,4,WATCHLIST
2011-10-26,0.537162518366177,0.030613613277208795,29.860000610351562,4,WATCHLIST
2011-10-27,0.551719308618309,0.06723487433933117,25.459999084472656,4,WATCHLIST
2011-10-28,0.5467861857264877,0.04514361224284125,24.530000686645508,4,WATCHLIST
2011-10-31,0.5345193776202984,0.034367143098214425,29.959999084472656,4,WATCHLIST
2011-11-01,0.5187587451265738,-0.0025442017556304153,34.77000045776367,4,WATCHLIST
2011-11-02,0.5249534947696216,0.014223795904046987,32.7400016784668,4,WATCHLIST
2011-11-03,0.5326457392797201,0.0180043302451518,30.5,4,WATCHLIST
2011-11-04,0.5305220424357011,-1.357475454666357e-05,30.15999984741211,4,WATCHLIST
2011-11-07,0.528120637547406,-0.031249340419132077,29.850000381469727,7,EMERGENCY
2011-11-08,0.5317121646399333,0.0014450841155910776,27.479999542236328,4,WATCHLIST
2011-11-09,0.5158656970529207,-0.039646886342763255,36.15999984741211,7,EMERGENCY
2011-11-10,0.5189286283094411,-0.05943362829005716,32.810001373291016,7,EMERGENCY
2011-11-11,0.5282311081731915,-0.0339347957897711,30.040000915527344,7,EMERGENCY
2011-11-14,0.5214222557619111,-0.024502613762472425,31.1299991607666,7,EMERGENCY
2011-11-15,0.5207497297738288,0.003837977992581454,31.219999313354492,4,WATCHLIST
2011-11-16,0.5138008745560185,-0.021244968029972777,33.5099983215332,7,EMERGENCY
2011-11-17,0.5102777284036649,-0.04199416089632624,34.5099983215332,7,EMERGENCY
2011-11-18,0.5118266087126901,-0.03523969265664739,32.0,7,EMERGENCY
2011-11-21,0.5046446369409641,-0.04445196596645906,32.90999984741211,7,EMERGENCY
2011-11-22,0.4992552623526309,-0.061042241358690186,31.969999313354492,7,EMERGENCY
2011-11-23,0.488575558464409,-0.05290163456189678,33.97999954223633,7,EMERGENCY
2011-11-25,0.49170199459625036,-0.05246701035147994,34.470001220703125,7,EMERGENCY
2011-11-28,0.5026466409404529,-0.04843423046631756,32.130001068115234,7,EMERGENCY
2011-11-29,0.5068826843929736,-0.0278844472177201,30.639999389648438,7,EMERGENCY
2011-11-30,0.5185410297960237,-0.0042413847795262916,27.799999237060547,4,WATCHLIST
2011-12-01,0.5209756527688972,0.013964122227465126,27.40999984741211,4,WATCHLIST
2011-12-02,0.5216147349197072,0.022217325752210693,27.520000457763672,4,WATCHLIST
2011-12-05,0.5248578066012044,0.025460180589847337,27.84000015258789,4,WATCHLIST
2011-12-06,0.5285706717451591,0.04741164980812851,28.1299991607666,4,WATCHLIST
2011-12-07,0.5245102698447839,0.050585360629238574,28.670000076293945,4,WATCHLIST
2011-12-08,0.5184586550444399,0.06116371574941937,30.59000015258789,4,WATCHLIST
2011-12-09,0.5265481578915722,0.070868460324093,26.3799991607666,4,WATCHLIST
2011-12-12,0.5219204630806067,0.0383446751063381,25.670000076293945,4,WATCHLIST
2011-12-13,0.5175682465068561,0.021080937350778095,25.40999984741211,4,WATCHLIST
2011-12-14,0.5145166869013579,-0.007760895789189259,26.040000915527344,4,WATCHLIST
2011-12-15,0.5167967175808726,-0.008021363696775974,25.110000610351562,4,WATCHLIST
2011-12-16,0.5167277278358818,-0.009368997378069954,24.290000915527344,4,WATCHLIST
2011-12-19,0.5143271166017529,-0.02006389133781694,24.920000076293945,7,EMERGENCY
2011-12-20,0.5254972881752384,-0.005814517782028017,23.219999313354492,3,NORMAL OPS
2011-12-21,0.5286917543310095,0.00797216894811803,21.43000030517578,3,NORMAL OPS
2011-12-22,0.5300611446242381,0.022378813559981392,21.15999984741211,3,NORMAL OPS
2011-12-23,0.534691982253599,0.015466437855630844,20.729999542236328,3,NORMAL OPS
2011-12-27,0.5365236481893761,0.027979713657086736,21.90999984741211,3,NORMAL OPS
2011-12-28,0.5306447634008491,0.025265299759497095,23.520000457763672,3,NORMAL OPS
2011-12-29,0.5331505892642004,0.03621632269123087,22.649999618530273,3,NORMAL OPS
2011-12-30,0.5315787696936238,0.02860322368521606,23.399999618530273,3,NORMAL OPS
2012-01-03,0.5367090770195765,0.03866900904927051,22.969999313354492,3,NORMAL OPS
2012-01-04,0.5375026589087251,0.04505992695873573,22.219999313354492,3,NORMAL OPS
2012-01-05,0.5350600504890577,0.01819754835848042,21.479999542236328,3,NORMAL OPS
2012-01-06,0.5312972912766163,0.00492827233309856,20.6299991607666,3,NORMAL OPS
2012-01-09,0.5319135979199001,0.0034947917130865314,21.06999969482422,3,NORMAL OPS
2012-01-10,0.5348351523476389,0.0002677618120181524,20.690000534057617,3,NORMAL OPS
2012-01-11,0.5312043906946525,-0.009914302030627486,21.049999237060547,3,NORMAL OPS
2012-01-12,0.5315995507215789,0.0017992966040232261,20.469999313354492,3,NORMAL OPS
2012-01-13,0.5286415019587404,-0.008457436597196777,20.90999984741211,3,NORMAL OPS
2012-01-17,0.5292096637501316,-0.004456735442722293,22.200000762939453,3,NORMAL OPS
2012-01-18,0.5323530505860241,-0.008116178056354117,20.889999389648438,3,NORMAL OPS
2012-01-19,0.5363317243462213,-0.0021784721305025956,19.8700008392334,3,NORMAL OPS
2012-01-20,0.5381804728042269,0.005831910478678148,18.280000686645508,3,NORMAL OPS
2012-01-23,0.541234764208747,0.018704166377834675,18.670000076293945,3,NORMAL OPS
2012-01-24,0.5419956285961539,0.018954263842249075,18.90999984741211,3,NORMAL OPS
2012-01-25,0.5441389086613221,0.017395558748980244,18.309999465942383,3,NORMAL OPS
2012-01-26,0.5425582573956971,0.021373819380892556,18.56999969482422,3,NORMAL OPS
2012-01-27,0.5389562766697668,0.01383884907013555,18.530000686645508,3,NORMAL OPS
2012-01-30,0.5354123360412172,0.012807988130688397,19.399999618530273,3,NORMAL OPS
2012-01-31,0.5347562836993427,0.010480949856255917,19.440000534057617,3,NORMAL OPS
2012-02-01,0.5376127446651524,0.009880086294872026,18.549999237060547,3,NORMAL OPS
2012-02-02,0.5372086736407501,0.001635087492908971,17.979999542236328,3,NORMAL OPS
2012-02-03,0.5430525810225235,0.009052926415018758,17.100000381469727,3,NORMAL OPS
2012-02-06,0.5416799672396594,0.000822569170262355,17.760000228881836,3,NORMAL OPS
2012-02-07,0.5462750064378776,0.007895594753795088,17.649999618530273,3,NORMAL OPS
2012-02-08,0.5464948658977842,0.004329698168907159,18.15999984741211,3,NORMAL OPS
2012-02-09,0.5479889570568928,0.010009431406063696,18.6299991607666,3,NORMAL OPS
2012-02-10,0.5401882611757125,0.0022858709681576883,20.790000915527344,3,NORMAL OPS
2012-02-13,0.5421052319513702,0.012500451445776495,19.040000915527344,3,NORMAL OPS
2012-02-14,0.540973750947547,0.011626730601822954,19.540000915527344,3,NORMAL OPS
2012-02-15,0.5388308604110281,0.0022657865870243654,21.139999389648438,3,NORMAL OPS
2012-02-16,0.5435746037198602,0.011850013582184404,19.219999313354492,3,NORMAL OPS
2012-02-17,0.5439646844654398,0.001679585872143008,17.780000686645508,3,NORMAL OPS
2012-02-21,0.547991695929041,0.01165213607869875,18.190000534057617,3,NORMAL OPS
2012-02-22,0.5475918637478766,0.002410612410378876,18.190000534057617,3,NORMAL OPS
2012-02-23,0.5487886671441623,0.004197296972973108,16.799999237060547,3,NORMAL OPS
2012-02-24,0.5500481523451723,0.003757731358929206,17.309999465942383,3,NORMAL OPS
2012-02-27,0.5483426248236436,0.015095410681793098,18.190000534057617,3,NORMAL OPS
2012-02-28,0.5491578174630118,0.013009624508243611,17.959999084472656,3,NORMAL OPS
2012-02-29,0.5520707226351272,0.02051295773250228,18.43000030517578,3,NORMAL OPS
2012-03-01,0.5548139308946112,0.029662500160794192,17.260000228881836,3,NORMAL OPS
2012-03-02,0.5503068425390629,0.012385123905958473,17.290000915527344,3,NORMAL OPS
2012-03-05,0.5483321673572458,0.008028982425758002,18.049999237060547,3,NORMAL OPS
2012-03-06,0.5387680270263955,-0.016831767654814644,20.8700008392334,5,CAUTION
2012-03-07,0.5412987093983309,-0.011492417557984802,19.06999969482422,3,NORMAL OPS
2012-03-08,0.547128145099735,-0.003025795071659454,17.950000762939453,3,NORMAL OPS
2012-03-09,0.548150549349935,-0.0034498852275873793,17.110000610351562,3,NORMAL OPS
2012-03-12,0.5483076261939626,-6.38262066391393e-05,15.640000343322754,3,NORMAL OPS
2012-03-13,0.5562847791054031,0.012977984498729667,14.800000190734863,3,NORMAL OPS
2012-03-14,0.5613139112656585,0.01674276184473622,15.3100004196167,3,NORMAL OPS
2012-03-15,0.5595677826831554,0.008568371347271064,15.420000076293945,3,NORMAL OPS
2012-03-16,0.5576973406576186,0.013429776894026135,14.470000267028809,3,NORMAL OPS
2012-03-19,0.5632502221101666,0.027206236732052913,15.039999961853027,3,NORMAL OPS
2012-03-20,0.5625406877522641,0.0441241119245257,15.579999923706055,3,NORMAL OPS
2012-03-21,0.5579004331157872,0.03067017051621934,15.130000114440918,3,NORMAL OPS
2012-03-22,0.5585491311530388,0.020874426138728364,15.569999694824219,3,NORMAL OPS
2012-03-23,0.555324288164713,0.013087168886878775,14.819999694824219,3,NORMAL OPS
2012-03-26,0.5593508458337901,0.02014055452134289,14.260000228881836,3,NORMAL OPS
2012-03-27,0.5572486690917808,0.0017327275931005026,15.59000015258789,3,NORMAL OPS
2012-03-28,0.5563829269359587,-0.008784717839223632,15.470000267028809,3,NORMAL OPS
2012-03-29,0.5540171669185815,-0.009919469877194276,15.479999542236328,3,NORMAL OPS
2012-03-30,0.5556506856929576,-0.003669830955707276,15.5,3,NORMAL OPS
2012-04-02,0.5552752397813859,-0.014158862288421559,15.640000343322754,3,NORMAL OPS
2012-04-03,0.5588931335464203,-0.0064840717929546265,15.65999984741211,3,NORMAL OPS
2012-04-04,0.5540417732443413,-0.006916395188825808,16.440000534057617,3,NORMAL OPS
2012-04-05,0.5502314342074043,-0.014891612002804422,16.700000762939453,3,NORMAL OPS
2012-04-09,0.541863603830817,-0.02423932217764535,18.809999465942383,5,CAUTION
2012-04-10,0.5366784121456426,-0.04053347529018414,20.389999389648438,5,CAUTION
2012-04-11,0.5420563721307133,-0.027263047547207875,20.020000457763672,5,CAUTION
2012-04-12,0.5480088664902923,-0.015050893980127933,17.200000762939453,5,CAUTION
2012-04-13,0.542972692053293,-0.019935257469939738,19.549999237060547,5,CAUTION
2012-04-16,0.5439740037328361,-0.021014429138262236,19.549999237060547,5,CAUTION
2012-04-17,0.5469040720425989,-0.01507570865591401,18.459999084472656,5,CAUTION
2012-04-18,0.5456307718650747,-0.023729691573038614,18.639999389648438,5,CAUTION
2012-04-19,0.5439840217810227,-0.018153417213331746,18.360000610351562,5,CAUTION
2012-04-20,0.5447765431379858,-0.009913812134844768,17.440000534057617,3,NORMAL OPS
2012-04-23,0.5425489232974445,0.00126474533772436,18.969999313354492,3,NORMAL OPS
2012-04-24,0.5452078886057602,0.01589308656186983,18.100000381469727,3,NORMAL OPS
2012-04-25,0.5498698713986182,0.014414551086617822,16.81999969482422,3,NORMAL OPS
2012-04-26,0.5484071487073295,0.0007267806077444483,16.239999771118164,3,NORMAL OPS
2012-04-27,0.5475954874662238,0.008513863552602086,16.31999969482422,3,NORMAL OPS
2012-04-30,0.5482107677838716,0.007788541404482707,17.149999618530273,3,NORMAL OPS
2012-05-01,0.5496282443691,0.004981078887064561,16.600000381469727,3,NORMAL OPS
2012-05-02,0.5507018532650831,0.009293979851382694,16.8799991607666,3,NORMAL OPS
2012-05-03,0.5503914223526524,0.0117786558337718,17.559999465942383,3,NORMAL OPS
2012-05-04,0.5471258947641725,0.0043125051101762235,19.15999984741211,3,NORMAL OPS
2012-05-07,0.5481845266309159,0.010387272173023376,18.940000534057617,3,NORMAL OPS
2012-05-08,0.5468241635821325,0.0029645113545688773,19.049999237060547,3,NORMAL OPS
2012-05-09,0.5444400889278609,-0.00987466808637183,20.079999923706055,3,NORMAL OPS
2012-05-10,0.5446083524526849,-0.006926963413221188,18.829999923706055,3,NORMAL OPS
2012-05-11,0.5441959308014721,-0.006208153176136877,19.889999389648438,3,NORMAL OPS
2012-05-14,0.537806112084538,-0.018979298311476378,21.8700008392334,5,CAUTION
2012-05-15,0.5350306759787558,-0.026558985168421034,21.969999313354492,5,CAUTION
2012-05-16,0.5293855361815979,-0.038707545574982016,22.270000457763672,5,CAUTION
2012-05-17,0.520110992729052,-0.055016172843258326,24.489999771118164,7,EMERGENCY
2012-05-18,0.520450272038883,-0.04875591336576646,25.100000381469727,7,EMERGENCY
2012-05-21,0.5272322120763459,-0.038221280493524246,22.010000228881836,5,CAUTION
2012-05-22,0.5283072213194075,-0.03386269937565356,22.479999542236328,5,CAUTION
2012-05-23,0.5263908197916904,-0.03315198403503672,22.329999923706055,5,CAUTION
2012-05-24,0.5276426700109547,-0.031152079040514202,21.540000915527344,5,CAUTION
2012-05-25,0.5244507534673847,-0.03628321385095157,21.760000228881836,5,CAUTION
2012-05-29,0.5306682682623362,-0.01327215080270383,21.030000686645508,3,NORMAL OPS
2012-05-30,0.5233028604199076,-0.021919893728324924,24.139999389648438,7,EMERGENCY
2012-05-31,0.5157543013089428,-0.02574916377764247,24.059999465942383,7,EMERGENCY
2012-06-01,0.5069176712293892,-0.025366357727677813,26.65999984741211,7,EMERGENCY
2012-06-04,0.5102691003032139,-0.01956223732151008,26.1200008392334,7,EMERGENCY
2012-06-05,0.5152188224051445,-0.022785765732883156,24.68000030517578,7,EMERGENCY
2012-06-06,0.5241564215966642,-0.007856791569831323,22.15999984741211,3,NORMAL OPS
2012-06-07,0.5248532098188654,-0.0029210425315424615,21.719999313354492,3,NORMAL OPS
2012-06-08,0.5264823821946009,-0.002199003003926281,21.229999542236328,3,NORMAL OPS
2012-06-11,0.5216383652735239,-0.005362540096027657,23.559999465942383,3,NORMAL OPS
2012-06-12,0.5281391131521925,-0.004765981426448018,22.09000015258789,3,NORMAL OPS
2012-06-13,0.5238180677593762,0.0009845299508877137,24.270000457763672,4,WATCHLIST
2012-06-14,0.5291435732141795,0.02596056275489267,21.68000030517578,3,NORMAL OPS
2012-06-15,0.5276491869156104,0.04089720454199708,21.110000610351562,3,NORMAL OPS
2012-06-18,0.5279724466046868,0.03469413744816818,18.31999969482422,3,NORMAL OPS
2012-06-19,0.5335173709901728,0.035516071597708754,18.3799991607666,3,NORMAL OPS
2012-06-20,0.536686112121115,0.023904487302251143,17.239999771118164,3,NORMAL OPS
2012-06-21,0.5311549457713863,0.012006663643527649,20.079999923706055,3,NORMAL OPS
2012-06-22,0.5371096049338869,0.0201853340181819,18.110000610351562,3,NORMAL OPS
2012-06-25,0.5333502965830162,0.022452204609894943,20.3799991607666,3,NORMAL OPS
2012-06-26,0.533764235520005,0.010650834652709218,19.719999313354492,3,NORMAL OPS
2012-06-27,0.5362248383023601,0.02368526652021319,19.450000762939453,3,NORMAL OPS
2012-06-28,0.5344349640626589,0.009999915176778673,19.709999084472656,3,NORMAL OPS
2012-06-29,0.5420169625037559,0.027229788170683555,17.079999923706055,3,NORMAL OPS
2012-07-02,0.5400964617033437,0.022963348138003603,16.799999237060547,3,NORMAL OPS
2012-07-03,0.5434128548396032,0.018547631975065926,16.65999984741211,3,NORMAL OPS
2012-07-05,0.5420173642909647,0.0099336503208165,17.5,3,NORMAL OPS
2012-07-06,0.5394114298997993,0.015544398473824383,17.100000381469727,3,NORMAL OPS
2012-07-09,0.5381033777389965,0.0018502234850779065,17.979999542236328,3,NORMAL OPS
2012-07-10,0.5354958027374996,0.004022696093409772,18.719999313354492,3,NORMAL OPS
2012-07-11,0.5377007228419836,0.007374955195609045,17.950000762939453,3,NORMAL OPS
2012-07-12,0.535290255420906,-0.0017428936794738892,18.329999923706055,3,NORMAL OPS
2012-07-13,0.5373839278558828,0.005517909552186895,16.739999771118164,3,NORMAL OPS
2012-07-16,0.534143471114983,-0.014526282263201962,17.110000610351562,3,NORMAL OPS
2012-07-17,0.5380533383357767,-0.0037828860443250845,16.479999542236328,3,NORMAL OPS
2012-07-18,0.5397509616812237,-0.006738694393713551,16.15999984741211,3,NORMAL OPS
2012-07-19,0.541901570006786,-0.00021363574639388094,15.449999809265137,3,NORMAL OPS
2012-07-20,0.5372428774389448,-0.004020219707352668,16.270000457763672,3,NORMAL OPS
2012-07-23,0.5354799599307801,-0.004875304480041476,18.6200008392334,3,NORMAL OPS
2012-07-24,0.5311743454889108,-0.008070011429589408,20.469999313354492,3,NORMAL OPS
2012-07-25,0.5297714492999763,-0.014746629872650296,19.34000015258789,3,NORMAL OPS
2012-07-26,0.5368795600162957,0.0029690519849645547,17.530000686645508,3,NORMAL OPS
2012-07-27,0.5439762085134882,0.012267357313621163,16.700000762939453,3,NORMAL OPS
2012-07-30,0.5422308028832558,0.015140748142799865,18.030000686645508,3,NORMAL OPS
2012-07-31,0.5399922195641954,0.0036035111954062504,18.93000030517578,3,NORMAL OPS
2012-08-01,0.5449109844438165,0.009560006612161054,18.959999084472656,3,NORMAL OPS
2012-08-02,0.5414173739471632,-0.0008935129300635669,17.56999969482422,3,NORMAL OPS
2012-08-03,0.5465285269801594,0.017283895108074043,15.640000343322754,3,NORMAL OPS
2012-08-06,0.5458187167802074,0.019307458024692137,15.949999809265137,3,NORMAL OPS
2012-08-07,0.5476238155769264,0.030968118524012933,15.989999771118164,3,NORMAL OPS
2012-08-08,0.5487460579384381,0.03581659348297128,15.319999694824219,3,NORMAL OPS
2012-08-09,0.5492133437128717,0.02297309231925615,15.279999732971191,3,NORMAL OPS
2012-08-10,0.5471587066104632,0.005850436190346864,14.739999771118164,3,NORMAL OPS
2012-08-13,0.547812744166259,0.010294400932816528,13.699999809265137,3,NORMAL OPS
2012-08-14,0.5513585819353741,0.021049122486157312,14.850000381469727,3,NORMAL OPS
2012-08-15,0.5514846177983548,0.012063682954102983,14.630000114440918,3,NORMAL OPS
2012-08-16,0.5548906104721226,0.024885120377157177,14.289999961853027,3,NORMAL OPS
2012-08-17,0.554214828558562,0.01406386162653428,13.449999809265137,3,NORMAL OPS
2012-08-20,0.5545690558783195,0.01603158490007539,14.020000457763672,3,NORMAL OPS
2012-08-21,0.5553117031559325,0.014038629001017489,15.020000457763672,3,NORMAL OPS
2012-08-22,0.5504920169417916,0.0031817249128180958,15.109999656677246,3,NORMAL OPS
2012-08-23,0.5494025842479492,0.0003445665281878174,15.960000038146973,3,NORMAL OPS
2012-08-24,0.552114059440154,0.009056518282215098,15.180000305175781,3,NORMAL OPS
2012-08-27,0.5502655755429239,0.004477499661673434,16.350000381469727,3,NORMAL OPS
2012-08-28,0.5495842389798239,-0.0032181288433417166,16.489999771118164,3,NORMAL OPS
2012-08-29,0.5507172278488093,-0.0013914983750754617,17.059999465942383,3,NORMAL OPS
2012-08-30,0.5494615282185247,-0.009784058607476998,17.829999923706055,3,NORMAL OPS
2012-08-31,0.5473549310082789,-0.0123776867683687,17.469999313354492,3,NORMAL OPS
2012-09-04,0.5485984651268518,-0.010766180853728824,17.979999542236328,3,NORMAL OPS
2012-09-05,0.5488601918706052,-0.01161781977340337,17.739999771118164,3,NORMAL OPS
2012-09-06,0.5558773254333927,0.009782718596935691,15.600000381469727,3,NORMAL OPS
2012-09-07,0.5561173666287033,0.012221970870314625,14.380000114440918,3,NORMAL OPS
2012-09-10,0.5549590796447649,0.005152957357209331,16.280000686645508,3,NORMAL OPS
2012-09-11,0.5597809941190502,0.017292411153901233,16.40999984741211,3,NORMAL OPS
2012-09-12,0.5642399224581125,0.026666855486055185,15.800000190734863,3,NORMAL OPS
2012-09-13,0.5662322738742532,0.02817243630828159,14.050000190734863,3,NORMAL OPS
2012-09-14,0.5715381537357623,0.040178655617282066,14.510000228881836,3,NORMAL OPS
2012-09-17,0.5698737453580485,0.04114115553556408,14.59000015258789,3,NORMAL OPS
2012-09-18,0.5686794913620986,0.036604233354177174,14.180000305175781,3,NORMAL OPS
2012-09-19,0.56662926527996,0.03237449841059692,13.880000114440918,3,NORMAL OPS
2012-09-20,0.5636541964173285,0.01399026480864718,14.069999694824219,3,NORMAL OPS
2012-09-21,0.561665394336154,0.009976361179087068,13.979999542236328,3,NORMAL OPS
2012-09-24,0.5596932029283086,0.008530580825119705,14.149999618530273,3,NORMAL OPS
2012-09-25,0.5526499810489086,-0.01273893387781766,15.430000305175781,3,NORMAL OPS
2012-09-26,0.5476157182114911,-0.029463006045722495,16.809999465942383,5,CAUTION
2012-09-27,0.5547593263795816,-0.020261910216052947,14.84000015258789,5,CAUTION
2012-09-28,0.5521273119282093,-0.03396246021490845,15.729999542236328,5,CAUTION
2012-10-01,0.5501742306519011,-0.03456820895261681,16.31999969482422,5,CAUTION
2012-10-02,0.5519109809057889,-0.02948675081660812,15.710000038146973,5,CAUTION
2012-10-03,0.552731782034209,-0.024526589248588415,15.430000305175781,5,CAUTION
2012-10-04,0.5572786119171066,-0.011311163015810255,14.550000190734863,3,NORMAL OPS
2012-10-05,0.5595131215421018,-0.003831948373098748,14.329999923706055,3,NORMAL OPS
2012-10-08,0.556915940727856,-0.004962115290880753,15.109999656677246,3,NORMAL OPS
2012-10-09,0.5564812402659105,0.006932523927224876,16.3700008392334,3,NORMAL OPS
2012-10-10,0.5538157226079377,0.011321815992966222,16.290000915527344,3,NORMAL OPS
2012-10-11,0.5563150286763381,0.0028042832680419405,15.59000015258789,3,NORMAL OPS
2012-10-12,0.557227140709196,0.009236689927865305,16.139999389648438,3,NORMAL OPS
2012-10-15,0.5596021144874319,0.01713617852359195,15.270000457763672,3,NORMAL OPS
2012-10-16,0.5643103562944878,0.022466259628227014,15.220000267028809,3,NORMAL OPS
2012-10-17,0.5691754615128932,0.02974983529654618,15.069999694824219,3,NORMAL OPS
2012-10-18,0.5698832708890467,0.02261823565878207,15.029999732971191,3,NORMAL OPS
2012-10-19,0.5646370514573334,0.009157836908470385,17.059999465942383,3,NORMAL OPS
2012-10-22,0.5666611547523489,0.017498536694346534,16.6200008392334,3,NORMAL OPS
2012-10-23,0.5618464666705348,0.009641342809796338,18.829999923706055,3,NORMAL OPS
2012-10-24,0.562566476716586,0.015800840877974176,18.329999923706055,3,NORMAL OPS
2012-10-25,0.5655366317828577,0.0165762250364887,18.1200008392334,3,NORMAL OPS
2012-10-26,0.5606238387108811,0.006095715290109549,17.809999465942383,3,NORMAL OPS
2012-10-31,0.5590015971891418,-0.0010731147769879046,18.600000381469727,3,NORMAL OPS
2012-11-01,0.5598167481567423,-0.007963008453809817,16.690000534057617,3,NORMAL OPS
2012-11-02,0.5585626625587423,-0.01864591794934667,17.59000015258789,5,CAUTION
2012-11-05,0.5563122754470585,-0.023813640679110848,18.420000076293945,5,CAUTION
2012-11-06,0.5596984865631413,-0.008746441420104722,17.579999923706055,3,NORMAL OPS
2012-11-07,0.5517438342476181,-0.026324939303895345,19.079999923706055,5,CAUTION
2012-11-08,0.5475139546206742,-0.02550965948899553,18.489999771118164,5,CAUTION
2012-11-09,0.5465071323174573,-0.028546571940900045,18.610000610351562,5,CAUTION
2012-11-12,0.5463346975565269,-0.033953475596791405,16.68000030517578,5,CAUTION
2012-11-13,0.5444295046615176,-0.028886274416373925,16.649999618530273,5,CAUTION
2012-11-14,0.5412961544507309,-0.031673331216655054,17.920000076293945,5,CAUTION
2012-11-15,0.5413055145044928,-0.033066594940576066,17.989999771118164,5,CAUTION
2012-11-16,0.5425097469547357,-0.02873968612665434,16.40999984741211,5,CAUTION
2012-11-19,0.5504815762510871,-0.010480982450523535,15.239999771118164,3,NORMAL OPS
2012-11-20,0.5528271031842984,-0.012276937572293534,15.079999923706055,3,NORMAL OPS
2012-11-21,0.5534643548907279,0.003118332342500807,15.3100004196167,3,NORMAL OPS
2012-11-23,0.5556362698981088,0.014834900935195128,15.140000343322754,3,NORMAL OPS
2012-11-26,0.554833323200024,0.015235283110138997,15.5,3,NORMAL OPS
2012-11-27,0.5540949450452269,0.014204200325199201,15.920000076293945,3,NORMAL OPS
2012-11-28,0.5535008735646857,0.016662155201907947,15.510000228881836,3,NORMAL OPS
2012-11-29,0.5553925816494018,0.026041986595997324,15.0600004196167,3,NORMAL OPS
2012-11-30,0.5563312808208271,0.027758383969335165,15.869999885559082,3,NORMAL OPS
2012-12-03,0.5593712459959609,0.031080545807468996,16.639999389648438,3,NORMAL OPS
2012-12-04,0.5583947852794529,0.014375066068980313,17.1200008392334,3,NORMAL OPS
2012-12-05,0.5588327953305819,0.010863599327331386,16.459999084472656,3,NORMAL OPS
2012-12-06,0.5595444787035649,0.010985574335744763,16.579999923706055,3,NORMAL OPS
2012-12-07,0.5602993938697218,0.008392403851656738,15.899999618530273,3,NORMAL OPS
2012-12-10,0.5602646219326767,0.00978906368011101,16.049999237060547,3,NORMAL OPS
2012-12-11,0.5618899085957386,0.014067920345087082,15.569999694824219,3,NORMAL OPS
2012-12-12,0.5659737784310321,0.022534571239278822,15.949999809265137,3,NORMAL OPS
2012-12-13,0.5650776289665401,0.017438200719886776,16.559999465942383,3,NORMAL OPS
2012-12-14,0.5634000813763429,0.012706099403733573,17.0,3,NORMAL OPS
2012-12-17,0.568572636324152,0.016449523271093502,16.34000015258789,3,NORMAL OPS
2012-12-18,0.5711066629329302,0.022765036473461286,15.569999694824219,3,NORMAL OPS
2012-12-19,0.5696991874796997,0.019444800376630766,17.360000610351562,3,NORMAL OPS
2012-12-20,0.5713355489022799,0.02107262362061757,17.670000076293945,3,NORMAL OPS
2012-12-21,0.5681575769089848,0.014024971515657514,17.84000015258789,3,NORMAL OPS
2012-12-24,0.566673589850893,0.01143918010762146,17.84000015258789,3,NORMAL OPS
2012-12-26,0.5668809537254386,0.008882603252607701,19.479999542236328,3,NORMAL OPS
2012-12-27,0.566879906759785,0.0016010076142833896,19.469999313354492,3,NORMAL OPS
2012-12-28,0.5640516829000687,-0.0018155842912198628,22.719999313354492,3,NORMAL OPS
2012-12-31,0.569482456477723,0.010795836391293001,18.020000457763672,3,NORMAL OPS
2013-01-02,0.5774834046119828,0.015672172240717153,14.680000305175781,3,NORMAL OPS
2013-01-03,0.5786810304497448,0.013262614513926962,14.5600004196167,3,NORMAL OPS
2013-01-04,0.5787784117096818,0.015936874107452814,13.829999923706055,3,NORMAL OPS
